shopify_product_id,title,handle,online_store_url,inventory_quantity,inventory_policy,stone_name,stone_handle,stone_benefits,qualite,provenance,current_stone_description,current_stone_description_length,story_text_length,rewrite_class,proposed_stone_description,patrice_copy_decision
10680526242139,Bracelet Kahel en onyx et œil de taureau,bracelet-kahel-en-onyx-et-oeil-de-taureau,https://milaura.fr/products/bracelet-kahel-en-onyx-et-oeil-de-taureau,2,DENY,Onyx et œil de taureau,onyx,Énergie et protection,Qualité A - Bonne,,"Les perles polies mêlent noir profond, rouge brun et bandes chatoyantes naturellement variables.",96,437,stone_copy_too_short,"L'onyx apporte un noir profond et brillant, tandis que l'œil de taureau présente des nuances rouge brun à bordeaux parcourues de bandes chatoyantes. La largeur et l'intensité de ces bandes varient naturellement selon les pierres. En lithothérapie, cette association est liée à l'énergie et à la protection. Les deux minéraux se distinguent par le contraste entre le noir et les reflets rouges.",
10680526012763,Bracelet Kahel en onyx et hématite,bracelet-kahel-en-onyx-et-hematite,https://milaura.fr/products/bracelet-kahel-en-onyx-et-hematite,2,DENY,Onyx et hématite,onyx,Ancrage et stabilité,Qualité A - Bonne,,Les perles polies associent le noir brillant de l'onyx au gris métallique réfléchissant de l'hématite.,102,442,stone_copy_too_short,"Les perles polies associent le noir brillant de l'onyx au gris métallique réfléchissant de l'hématite. En lithothérapie, cette association est liée à l'ancrage et à la stabilité. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10680525717851,Bracelet Célyos en œil de tigre et onyx,bracelet-celyos-en-oeil-de-tigre-et-onyx,https://milaura.fr/products/bracelet-celyos-en-oeil-de-tigre-et-onyx,2,DENY,Œil de tigre et onyx,oeil-de-tigre,Protection et confiance,Qualité A - Bonne,,"Les perles rondes alternent brun doré chatoyant et noir profond, avec des variations naturelles propres à l'œil de tigre.",121,440,stone_copy_too_short,"L'œil de tigre se reconnaît à ses bandes brunes, miel et dorées, tandis que l'onyx offre un noir dense et poli. Les reflets de l'œil de tigre changent selon la lumière et varient d'une perle à l'autre. En lithothérapie, cette association est liée à la protection et à la confiance. La différence entre les bandes chatoyantes et le noir uniforme rend les deux pierres immédiatement lisibles.",
10680525357403,Bague en argent 925 et aigue-marine du Brésil,bague-en-argent-925-et-aigue-marine-du-bresil,https://milaura.fr/products/bague-en-argent-925-et-aigue-marine-du-bresil,1,DENY,Aigue-marine du Brésil,aigue-marine,Apaisement et expression,Qualité AA - Très élevée,,"Les cabochons polis présentent un bleu pâle translucide, avec des nuances naturelles propres à chaque pierre.",109,423,stone_copy_too_short,"Les cabochons polis présentent un bleu pâle translucide, avec des nuances naturelles propres à chaque pierre. En lithothérapie, l'aigue-marine du Brésil est associée à l'apaisement et à l'expression. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10357452669275,Bracelet en dumortiérite 6 mm,bracelet-en-dumortierite-6-mm,https://milaura.fr/products/bracelet-en-dumortierite-6-mm,2,DENY,Dumortiérite,dumortierite,"Concentration, patience, confiance",Qualité A - Bonne,,"Une pierre polie bleu denim à bleu nuit, ponctuée de zones grises, blanches ou presque noires qui varient selon chaque perle.",125,503,stone_copy_too_short,"Une pierre polie bleu denim à bleu nuit, ponctuée de zones grises, blanches ou presque noires qui varient selon chaque perle. En lithothérapie, la dumortiérite est associée à la concentration, à la patience et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675369967963,Collier en apatite bleue 4 mm - 45 cm,collier-en-apatite-bleue-4-mm-45-cm,https://milaura.fr/products/collier-en-apatite-bleue-4-mm-45-cm,1,DENY,Apatite bleue,apatite-bleue,Confiance et clarté,Qualité A - Bonne,,"Les petites perles rondes polies présentent un bleu turquoise vif, avec des zones plus claires, plus sombres et légèrement translucides.",136,523,stone_copy_too_short,"Les petites perles rondes polies présentent un bleu turquoise vif, avec des zones plus claires, plus sombres et légèrement translucides. En lithothérapie, l'apatite bleue est associée à la confiance et à la clarté. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675369541979,Collier en améthyste du Brésil 4 mm - 45 cm,collier-en-amethyste-du-bresil-4-mm-45-cm,https://milaura.fr/products/collier-en-amethyste-du-bresil-4-mm-45-cm,1,DENY,Améthyste,amethyste,Calme et clarté,Qualité A - Bonne,,"Les petites perles rondes polies présentent des violets clairs à soutenus, avec une transparence naturelle irrégulière.",119,514,stone_copy_too_short,"Les petites perles rondes polies présentent des violets clairs à soutenus, avec une transparence naturelle irrégulière. En lithothérapie, l'améthyste est associée au calme et à la clarté. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675369115995,Bracelet en pierre de soleil noire orangée 10 mm - 16 à 18 cm,bracelet-en-pierre-de-soleil-noire-orangee-10-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-pierre-de-soleil-noire-orangee-10-mm-16-a-18-cm,1,DENY,Pierre de soleil noire orangée,pierre-de-soleil,Énergie et confiance,Qualité AA - Très élevée,,Les perles rondes polies présentent des tons brun noir et prune traversés de reflets orange cuivré naturels.,108,499,stone_copy_too_short,"Les perles rondes polies présentent des tons brun noir et prune traversés de reflets orange cuivré naturels. En lithothérapie, la pierre de soleil noire orangée est associée à l'énergie et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675368722779,Bracelet en pierre de lune multicolore 10 mm - 16 à 18 cm,bracelet-en-pierre-de-lune-multicolore-10-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-pierre-de-lune-multicolore-10-mm-16-a-18-cm,1,DENY,Pierre de lune multicolore,pierre-de-lune,Douceur et équilibre,Qualité A+ - Élevée,,"Les perles rondes polies mêlent crème, pêche, brun doux et gris dans des nuances laiteuses naturelles.",102,493,stone_copy_too_short,"Les perles rondes polies mêlent crème, pêche, brun doux et gris dans des nuances laiteuses naturelles. En lithothérapie, la pierre de lune multicolore est associée à la douceur et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675368296795,Bracelet en cornaline 8 mm - 16 à 18 cm,bracelet-en-cornaline-8-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-cornaline-8-mm-16-a-18-cm,1,DENY,Cornaline,cornaline,Énergie et élan,Qualité A - Bonne,,"Les perles rondes polies alternent orange clair, rouge orangé et zones laiteuses légèrement translucides.",105,469,stone_copy_too_short,"Les perles rondes polies alternent orange clair, rouge orangé et zones laiteuses légèrement translucides. En lithothérapie, la cornaline est associée à l'énergie et à l'élan. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675367870811,Bracelet en chrysocolle du Congo 8 mm - 16 à 18 cm,bracelet-en-chrysocolle-du-congo-8-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-chrysocolle-du-congo-8-mm-16-a-18-cm,1,DENY,Chrysocolle du Congo,chrysocolle,Confiance et équilibre,Qualité A+ - Élevée,,Les perles rondes polies présentent une base brun noir nuancée de plages bleu turquoise et vert minéral.,104,480,stone_copy_too_short,"Les perles rondes polies présentent une base brun noir nuancée de plages bleu turquoise et vert minéral. En lithothérapie, la chrysocolle du Congo est associée à la confiance et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675367444827,Bracelet en angélite 8 mm - 16 à 18 cm,bracelet-en-angelite-8-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-angelite-8-mm-16-a-18-cm,1,DENY,Angélite,angelite,Calme et douceur,Qualité A - Bonne,,"Les perles rondes polies présentent un bleu ciel très pâle, opaque et légèrement nuagé.",87,449,stone_copy_too_short,"Les perles rondes polies présentent un bleu ciel très pâle, opaque et légèrement nuagé. En lithothérapie, l'angélite est associée au calme et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670434713947,Bracelet baroque en obsidienne mixte - 16 à 18 cm,bracelet-baroque-en-obsidienne-mixte-16-a-18-cm,https://milaura.fr/products/bracelet-baroque-en-obsidienne-mixte-16-a-18-cm,10,DENY,Obsidienne mixte,obsidienne,Ancrage et stabilité,Qualité A - Bonne,,"Les éclats polis mêlent noir profond, brun sombre et reflets irréguliers propres aux différentes obsidiennes du mélange.",120,479,stone_copy_too_short,"Les éclats polis mêlent noir profond, brun sombre et reflets irréguliers propres aux différentes obsidiennes du mélange. En lithothérapie, l'obsidienne mixte est associée à l'ancrage et à la stabilité. D'un éclat à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675367084379,Bracelet en jaspe héliotrope du Brésil 6 mm - 16 à 18 cm,bracelet-en-jaspe-heliotrope-du-bresil-6-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-jaspe-heliotrope-du-bresil-6-mm-16-a-18-cm,1,DENY,Jaspe héliotrope,jaspe-heliotrope,Protection et stabilité,Qualité A - Bonne,,"Les perles rondes polies associent un vert sombre dominant à des touches naturelles rouges, brunes et gris bleuté.",114,474,stone_copy_too_short,"Les perles rondes polies associent un vert sombre dominant à des touches naturelles rouges, brunes et gris bleuté. En lithothérapie, le jaspe héliotrope est associé à la protection et à la stabilité. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675366592859,Bracelet en corail fossile 6 mm - 16 à 18 cm,bracelet-en-corail-fossile-6-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-corail-fossile-6-mm-16-a-18-cm,1,DENY,Corail fossile,corail-fossile,Stabilité et énergie,Qualité A - Bonne,,"Les perles rondes polies présentent des tons beige, miel et brun avec de fins motifs fossiles irréguliers.",106,475,stone_copy_too_short,"Les perles rondes polies présentent des tons beige, miel et brun avec de fins motifs fossiles irréguliers. En lithothérapie, le corail fossile est associé à la stabilité et à l'énergie. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10675366166875,Bracelet en tourmaline multicolore 4 mm - 16 à 18 cm,bracelet-en-tourmaline-multicolore-4-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-tourmaline-multicolore-4-mm-16-a-18-cm,2,DENY,Tourmaline multicolore,tourmaline,Ancrage et équilibre,Qualité AA - Très élevée,,"Les petites perles rondes polies mêlent rose, vert, jaune, brun et gris dans des nuances naturelles douces.",107,501,stone_copy_too_short,"Les petites perles rondes polies mêlent rose, vert, jaune, brun et gris dans des nuances naturelles douces. En lithothérapie, la tourmaline multicolore est associée à l'ancrage et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670436057435,Bracelet en lapis-lazuli 4 mm - 16 à 18 cm,bracelet-en-lapis-lazuli-4-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-lapis-lazuli-4-mm-16-a-18-cm,2,DENY,Lapis-lazuli,lapis-lazuli,Confiance et clarté,Qualité A - Bonne,,Les petites perles rondes polies présentent un bleu profond ponctué de fines inclusions grises ou dorées naturelles.,116,497,stone_copy_too_short,"Les petites perles rondes polies présentent un bleu profond ponctué de fines inclusions grises ou dorées naturelles. En lithothérapie, le lapis-lazuli est associé à la confiance et à la clarté. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670434451803,Bracelet Mira doré en améthyste et cristal de roche - 16 à 22 cm,bracelet-mira-dore-en-amethyste-et-cristal-de-roche-16-a-22-cm,https://milaura.fr/products/bracelet-mira-dore-en-amethyste-et-cristal-de-roche-16-a-22-cm,1,DENY,Améthyste et cristal de roche,amethyste,Calme et clarté,Qualité A - Bonne,,Les petites perles violettes et transparentes alternent avec de fins éléments dorés et gardent leurs variations naturelles.,123,538,stone_copy_too_short,"L'améthyste présente des nuances violettes plus ou moins translucides, tandis que le cristal de roche varie du transparent au légèrement laiteux. Les voiles, les inclusions et l'intensité de la couleur diffèrent naturellement d'une pierre à l'autre. En lithothérapie, cette association est liée au calme et à la clarté. La rencontre du violet et du transparent permet d'identifier facilement les deux minéraux.",
10670434353499,Bracelet Kahel argenté en onyx et pierre de lave 8 mm,bracelet-kahel-argente-en-onyx-et-pierre-de-lave-8-mm,https://milaura.fr/products/bracelet-kahel-argente-en-onyx-et-pierre-de-lave-8-mm,1,DENY,Onyx et pierre de lave,onyx,Ancrage et stabilité,Qualité A - Bonne,,Les perles noires alternent le brillant poli de l'onyx et le grain mat poreux de la pierre de lave.,99,509,stone_copy_too_short,"Les perles noires alternent le brillant poli de l'onyx et le grain mat poreux de la pierre de lave. En lithothérapie, cette association est liée à l'ancrage et à la stabilité. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670433993051,Boucles d'oreilles Ornel dorées en hématite et lapis-lazuli - 35 mm,boucles-d-oreilles-ornel-dorees-en-hematite-et-lapis-lazuli-35-mm,https://milaura.fr/products/boucles-d-oreilles-ornel-dorees-en-hematite-et-lapis-lazuli-35-mm,1,DENY,Lapis-lazuli et hématite,lapis-lazuli,Confiance et clarté,Qualité A - Bonne,,Chaque boucle réunit une perle bleu lapis et un petit bouquet de perles gris métallisé aux variations naturelles.,113,538,stone_copy_too_short,"Le lapis-lazuli apporte un bleu profond ponctué d'inclusions grises ou dorées, tandis que l'hématite présente un gris sombre aux reflets métalliques. La couleur du lapis-lazuli et l'intensité des reflets de l'hématite varient naturellement selon les pierres. En lithothérapie, cette association est liée à la confiance et à la clarté. Le contraste bleu et gris permet de distinguer nettement les deux minéraux.",
10357490385243,Collier en jade de Chine 6 mm - 45 cm,collier-en-jade-de-chine-6-mm-45-cm,https://milaura.fr/products/collier-en-jade-de-chine-6-mm-45-cm,1,DENY,Jade de Chine,jade,Équilibre et douceur,Qualité A - Bonne,,"Les perles rondes polies présentent un vert très pâle à blanc laiteux, avec une transparence douce et irrégulière.",114,505,stone_copy_too_short,"Les perles rondes polies présentent un vert très pâle à blanc laiteux, avec une transparence douce et irrégulière. En lithothérapie, le jade de Chine est associé à l'équilibre et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670434189659,Bracelet Aska noir en lapis-lazuli et onyx,bracelet-aska-noir-en-lapis-lazuli-et-onyx,https://milaura.fr/products/bracelet-aska-noir-en-lapis-lazuli-et-onyx,1,DENY,Lapis-lazuli et onyx,lapis-lazuli,Confiance et ancrage,Qualité A - Bonne,,"Les perles rondes alternent noir brillant et bleu lapis veiné, au-dessus d'une ligne de cuir noir tressé.",105,532,stone_copy_too_short,"Le lapis-lazuli présente un bleu profond veiné ou ponctué d'inclusions plus claires, tandis que l'onyx offre un noir dense et poli. Les motifs du lapis-lazuli varient naturellement d'une pierre à l'autre. En lithothérapie, cette association est liée à la confiance et à l'ancrage. Le contraste entre le bleu minéral et le noir rend les deux pierres immédiatement reconnaissables.",
10669971964251,Bracelet en aventurine verte 4 mm - 16 à 18 cm,bracelet-en-aventurine-verte-4-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-aventurine-verte-4-mm-16-a-18-cm,1,DENY,Aventurine verte,aventurine-verte,Confiance et douceur,Qualité A - Bonne,,"Les petites perles rondes polies présentent un vert tendre à moyen, avec des variations minérales naturellement discrètes.",122,480,stone_copy_too_short,"Les petites perles rondes polies présentent un vert tendre à moyen, avec des variations minérales naturellement discrètes. En lithothérapie, l'aventurine verte est associée à la confiance et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669962461531,Bracelet en rhodonite d'Australie 6 mm - 16 à 18 cm,bracelet-en-rhodonite-d-australie-6-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-rhodonite-d-australie-6-mm-16-a-18-cm,1,DENY,Rhodonite d'Australie,rhodonite,Douceur et confiance,Qualité A - Bonne,,"Les perles rondes polies présentent un rose naturel nuancé, parfois traversé de petites zones minérales plus claires ou plus sombres.",133,472,stone_copy_too_short,"Les perles rondes polies présentent un rose naturel nuancé, parfois traversé de petites zones minérales plus claires ou plus sombres. En lithothérapie, la rhodonite d'Australie est associée à la douceur et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10670433698139,Collier en aventurine verte 6 mm - 45 cm,collier-en-aventurine-verte-6-mm-45-cm,https://milaura.fr/products/collier-en-aventurine-verte-6-mm-45-cm,2,DENY,Aventurine verte,aventurine-verte,Confiance et douceur,Qualité A - Bonne,,"Les perles rondes polies présentent un vert tendre légèrement translucide, avec de discrètes variations naturelles.",115,494,stone_copy_too_short,"Les perles rondes polies présentent un vert tendre légèrement translucide, avec de discrètes variations naturelles. En lithothérapie, l'aventurine verte est associée à la confiance et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669964394843,Bracelet en lépidolite 8 mm - 16 à 18 cm,bracelet-en-lepidolite-8-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-lepidolite-8-mm-16-a-18-cm,1,DENY,Lépidolite,lepidolite,Calme et douceur,Qualité A+ - Élevée,,"Les perles rondes polies alternent mauve, lilas, rose minéral et inclusions plus claires naturellement irrégulières.",116,470,stone_copy_too_short,"Les perles rondes polies alternent mauve, lilas, rose minéral et inclusions plus claires naturellement irrégulières. En lithothérapie, la lépidolite est associée au calme et à la douceur. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669955973467,Collier Nuage argenté en aigue-marine 4 mm - 40 à 45 cm,collier-nuage-argente-en-aigue-marine-4-mm-40-a-45-cm,https://milaura.fr/products/collier-nuage-argente-en-aigue-marine-4-mm-40-a-45-cm,1,DENY,Aigue-marine,aigue-marine,Calme et expression,Qualité AA - Très élevée,,"Les petites perles présentent un bleu pâle translucide légèrement nuageux, avec de discrètes variations naturelles.",115,525,stone_copy_too_short,"Les petites perles présentent un bleu pâle translucide légèrement nuageux, avec de discrètes variations naturelles. En lithothérapie, l'aigue-marine est associée au calme et à l'expression. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669950107995,Bracelet en turquoise d'Afrique 6 mm - 16 à 18 cm,bracelet-en-turquoise-d-afrique-6-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-turquoise-d-afrique-6-mm-16-a-18-cm,1,DENY,Turquoise d'Afrique,turquoise,Confiance et expression,Qualité A - Bonne,,"Les perles rondes polies mêlent bleu vert, vert olive et veines brunes irrégulières propres à cette pierre naturelle.",117,474,stone_copy_too_short,"Les perles rondes polies mêlent bleu vert, vert olive et veines brunes irrégulières propres à cette pierre naturelle. En lithothérapie, la turquoise d'afrique est associée à la confiance et à l'expression. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669861110107,Bracelet Aska noir en oeil de taureau et onyx 6 mm,bracelet-aska-noir-en-oeil-de-taureau-et-onyx-6-mm,https://milaura.fr/products/bracelet-aska-noir-en-oeil-de-taureau-et-onyx-6-mm,2,DENY,Oeil de taureau et onyx,oeil-de-taureau,Énergie et ancrage,Qualité A - Bonne,,"Les perles rondes alternent noir poli et rouge brun profond, avec des bandes chatoyantes propres à l'oeil de taureau.",117,495,stone_copy_too_short,"L'œil de taureau présente des tons rouge brun à bordeaux sombre, associés au noir poli de l'onyx. Les bandes chatoyantes de l'œil de taureau et leur intensité varient naturellement selon les perles. En lithothérapie, cette association est liée à l'énergie et à l'ancrage. Le contraste entre le rouge sombre et le noir permet d'identifier les deux pierres.",
10669860487515,Bracelet Aska noir en labradorite et onyx 6 mm,bracelet-aska-noir-en-labradorite-et-onyx-6-mm,https://milaura.fr/products/bracelet-aska-noir-en-labradorite-et-onyx-6-mm,1,DENY,Labradorite et onyx,labradorite,Protection et ancrage,Qualité A - Bonne,,"Les perles rondes associent le noir poli de l'onyx à des gris nuancés de labradorite, parfois marqués de reflets minéraux discrets.",131,494,stone_copy_too_short,"Les perles rondes associent le noir poli de l'onyx à des gris nuancés de labradorite, parfois marqués de reflets minéraux discrets. En lithothérapie, cette association est liée à la protection et à l'ancrage. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669859209563,Bracelet en bois de palo santo 10 mm,bracelet-en-bois-de-palo-santo-10-mm,https://milaura.fr/products/bracelet-en-bois-de-palo-santo-10-mm,1,DENY,Palo santo,,Ancrage et présence,Qualité A - Bonne,,Les perles rondes en Bursera graveolens présentent un blond miel chaud et un veinage brun naturel propre au bois.,113,468,taxonomy_review_non_stone_or_unidentified_inclusion,,
10669861470555,Bracelet Aska noir en oeil de tigre et onyx 6 mm,bracelet-aska-noir-en-oeil-de-tigre-et-onyx-6-mm,https://milaura.fr/products/bracelet-aska-noir-en-oeil-de-tigre-et-onyx-6-mm,2,DENY,Oeil de tigre et onyx,oeil-de-tigre,Confiance et ancrage,Qualité A - Bonne,,"Les perles rondes alternent noir poli, brun miel et bandes dorées chatoyantes propres à l'oeil de tigre.",104,492,stone_copy_too_short,"L'œil de tigre présente des bandes brunes et miel aux reflets dorés, tandis que l'onyx apporte un noir profond et régulier. Le dessin et l'intensité des bandes varient naturellement d'une pierre à l'autre. En lithothérapie, cette association est liée à la confiance et à l'ancrage. Le poli met en évidence le contraste entre les deux minéraux sans uniformiser leurs nuances.",
10669856293211,Bracelet en agate fleur de cerisier 10 mm,bracelet-en-agate-fleur-de-cerisier-10-mm,https://milaura.fr/products/bracelet-en-agate-fleur-de-cerisier-10-mm,1,DENY,Agate fleur de cerisier,agate,Douceur et équilibre,Qualité A - Bonne,,"Les perles rondes polies mêlent rose poudré, pêche clair, blanc laiteux et inclusions florales irrégulières.",108,467,stone_copy_too_short,"Les perles rondes polies mêlent rose poudré, pêche clair, blanc laiteux et inclusions florales irrégulières. En lithothérapie, l'agate fleur de cerisier est associée à la douceur et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669855277403,Bracelet en oeil de tigre 8 mm - 16 à 18 cm,bracelet-en-oeil-de-tigre-8-mm-16-a-18-cm,https://milaura.fr/products/bracelet-en-oeil-de-tigre-8-mm-16-a-18-cm,2,DENY,Oeil de tigre,oeil-de-tigre,Confiance et ancrage,Qualité A - Bonne,,"Les perles rondes polies alternent brun profond, miel et bandes dorées chatoyantes propres à l'oeil de tigre.",109,474,stone_copy_too_short,"Les perles rondes polies alternent brun profond, miel et bandes dorées chatoyantes propres à l'œil de tigre. En lithothérapie, l'œil de tigre est associé à la confiance et à l'ancrage. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669857702235,Bracelet en fluorine multicolore 10 mm,bracelet-en-fluorine-multicolore-10-mm,https://milaura.fr/products/bracelet-en-fluorine-multicolore-10-mm,1,DENY,Fluorine multicolore,fluorine,Créativité et organisation,Qualité A - Bonne,,"Les perles rondes polies passent du vert menthe translucide au violet profond, avec des bandes et nuages naturels.",114,502,stone_copy_too_short,"Les perles rondes polies passent du vert menthe translucide au violet profond, avec des bandes et nuages naturels. En lithothérapie, la fluorine multicolore est associée à la créativité et à l'organisation. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669791347035,Bracelet Eira doré en lapis-lazuli 6 mm,bracelet-eira-dore-en-lapis-lazuli-6-mm,https://milaura.fr/products/bracelet-eira-dore-en-lapis-lazuli-6-mm,1,DENY,Lapis-lazuli,lapis-lazuli,Confiance et expression,Qualité AA - Très élevée,,Les perles de lapis-lazuli présentent un bleu profond ponctué de petites inclusions dorées et de nuances naturelles.,116,369,stone_copy_too_short,"Les perles de lapis-lazuli présentent un bleu profond ponctué de petites inclusions dorées et de nuances naturelles. En lithothérapie, le lapis-lazuli est associé à la confiance et à l'expression. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669857243483,Bracelet en améthyste du Brésil 10 mm,bracelet-en-amethyste-du-bresil-10-mm,https://milaura.fr/products/bracelet-en-amethyste-du-bresil-10-mm,1,DENY,Améthyste,amethyste,Calme et intuition,Qualité A - Bonne,,"Les perles rondes polies montrent un violet translucide à soutenu, avec de légères zones nuageuses naturelles.",110,470,stone_copy_too_short,"Les perles rondes polies montrent un violet translucide à soutenu, avec de légères zones nuageuses naturelles. En lithothérapie, l'améthyste est associée au calme et à l'intuition. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10669854392667,Bracelet en apatite bleue 6 mm - 14 à 16 cm,bracelet-en-apatite-bleue-6-mm-14-a-16-cm,https://milaura.fr/products/bracelet-en-apatite-bleue-6-mm-14-a-16-cm,1,DENY,Apatite bleue,apatite-bleue,Expression et créativité,Qualité A+ - Élevée,,"Les perles rondes polies présentent des bleus turquoise à bleu minéral, avec des zones plus claires naturellement nuancées.",123,460,stone_copy_too_short,"Les perles rondes polies présentent des bleus turquoise à bleu minéral, avec des zones plus claires naturellement nuancées. En lithothérapie, l'apatite bleue est associée à l'expression et à la créativité. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10678649454939,Plaque Arbre de Vie en bois de tilleul - 10 cm,plaque-arbre-de-vie-en-bois-de-tilleul-10-cm,https://milaura.fr/products/plaque-arbre-de-vie-en-bois-de-tilleul-10-cm,3,DENY,Bois de tilleul,,Ancrage et équilibre,,,,0,431,taxonomy_review_non_stone_or_unidentified_inclusion,,
10678649848155,Rouleau de massage visage en jade de Chine à deux têtes,rouleau-de-massage-visage-en-jade-de-chine-a-deux-tetes,https://milaura.fr/products/rouleau-de-massage-visage-en-jade-de-chine-a-deux-tetes,1,DENY,Jade de Chine,jade,Apaisement et équilibre,Qualité A - Bonne,,Le rouleau présente un jade blanc à vert pâle naturellement nuagé sur le manche et les deux cylindres.,102,465,stone_copy_too_short,"Le rouleau présente un jade blanc à vert pâle naturellement nuagé sur le manche et les deux cylindres. En lithothérapie, le jade de Chine est associé à l'apaisement et à l'équilibre. La couleur, les inclusions et le dessin minéral peuvent donc différer naturellement d'un exemplaire à l'autre.",
10678647521627,Collier en œil de tigre 6 mm - 45 cm,collier-en-oeil-de-tigre-6-mm-45-cm,https://milaura.fr/products/collier-en-oeil-de-tigre-6-mm-45-cm,1,DENY,Œil de tigre,oeil-de-tigre,Protection et confiance,Qualité A - Bonne,,"Les perles rondes polies mêlent brun sombre, miel et bandes dorées chatoyantes naturellement variables.",103,500,stone_copy_too_short,"Les perles rondes polies mêlent brun sombre, miel et bandes dorées chatoyantes naturellement variables. En lithothérapie, l'œil de tigre est associé à la protection et à la confiance. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10678648308059,Collier en rhodonite de Madagascar 6 mm - 45 cm,collier-en-rhodonite-de-madagascar-6-mm-45-cm,https://milaura.fr/products/collier-en-rhodonite-de-madagascar-6-mm-45-cm,1,DENY,Rhodonite de Madagascar,rhodonite,Amour et équilibre,Qualité AB - Standard,,"Les perles rondes polies mêlent rose poudré, rose soutenu, brun et noir dans des motifs naturels irréguliers.",109,500,stone_copy_too_short,"Les perles rondes polies mêlent rose poudré, rose soutenu, brun et noir dans des motifs naturels irréguliers. En lithothérapie, la rhodonite de Madagascar est associée à l'amour et à l'équilibre. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
10678646866267,Collier en œil de taureau 6 mm - 45 cm,collier-en-oeil-de-taureau-6-mm-45-cm,https://milaura.fr/products/collier-en-oeil-de-taureau-6-mm-45-cm,1,DENY,Œil de taureau,oeil-de-taureau,Énergie et protection,Qualité A - Bonne,,"Les perles rondes polies alternent rouge brun, bordeaux sombre et reflets chatoyants plus clairs.",97,506,stone_copy_too_short,"Les perles rondes polies alternent rouge brun, bordeaux sombre et reflets chatoyants plus clairs. En lithothérapie, l'œil de taureau est associé à l'énergie et à la protection. D'une perle à l'autre, l'intensité de la couleur et la répartition des inclusions peuvent donc varier.",
